StyleID;text;rating
434886;gute verarbeitung undqualitŠt;5
44970574;Die Farbe ( bordeaux) ist wirklich toll. Aber der Schnitt passte Ÿberhaupt nicht. Gr36 war zu klein, Gr38 zu gro§. Bei beiden Grš§en zeigten sich am GesŠ§ und den Oberschenkeln deutliche Falten. Die Hosen gingen beide zurŸck. Schade, denn wie gesagt: die Farbe war wunderbar.;1
8623725;Der Badeanzug kaschiert locker ein paar Kilos von Bauch und HŸften weg.;5
44970574;Die Grš§e 36 ist passend. In der LŠnge fŸr mich etwas lang, lŠsst sich aber umschlagen. Schšne Farbe fŸr den Sommer.;5
709229;Schšnes,luftiges Kleidchen,Sommer kann kommen! Sehr gut zu waschen und unkompliziert, perfekt fŸr den Koffer. ;5
709229;Sieht angezogen eifach wie ein Nachthemd aus.;1
8623725;Ohje!!! Ganz schlimm!!!! Wenn man aussehen will wie ein Preisboxer oder Ringer sollte man das Teil unbedingt kaufen!! Ansonsten Finger weg! Die Grš§e war zwar richtig aber sonst... Hilfe echt!! Was der Badeanzug vielleicht noch am Bauch und Unterkšrper kaschieren mag, packt er am Oberkšrper drauf. Die breiten TrŠger und die Raffungen tragen derma§en unvorteilhaft auf, dass am Schluss jeder Rest von weiblicher Figur verloren geht und man quadratisch und gestaucht und 10 kilo schwerer aussieht!!!;1
553018;Bequeme ballerinas hatte sie zur Auswahl mitbestellt aber jetzt bleiben sie au da.;4
709229;Absolutes No-Go...zumindest in den grš§eren Grš§en. Ist eher als Nachthemd (Farbe schwarz bedruckt) zu deklarieren. Material (Viskose/Elasthan) ist nicht angenehm auf der Haut.;1
434886;super Preis, guter Sitz;4
8623725;Passt, schšne Farbe;5
709229;FŸhlt sich gut an und passt auch. Hat nur total gestunken (nach Zigarettenqualm?) Ich hoffe, nach der ersten WŠsche hat sich das erledigt.;4
709229;Stretchkleid bei gro§er Hitze sehr angenehm zu tragen. Wenn es gewaschen ist, einfach aufhŠngen, trocknen lassen und wieder anziehen. Sehr praktisch!;4
44970574;Die Hose sieht gut aus. Ich habe etwas mehr Wade, aber das wirkt jetzt nicht zu eng.;5
8623725;Sehr gute Passform, ;4
515928;material super  tolle passform nicht zwingt nichts engt  schoner model ;5
8623725;Material, Grš§e, Verarbeitung, Preis-LeistungsverhŠltnis sind top!;5
553018;Total schick Aber zu gro§;5
655046;Alles passtgenau und super QualitŠt;5
655046;Angenehmes Material(FŸhlt sich auf der Haut gut an)QualitŠt kann ich noch nicht sagen,da ich es noch nicht lange habe.Der Preis ist Okay fŸr einen Sport-BH;5
8623725;geht einfach gar nicht  sieht nur doof aus;1
709229;Tolles Preis-LeistungsverhŠltnis, pa§t perfekt, angenehmer Stoff.;5
44970574;Farbe toll, gute QualitŠt gerne wŸrde ich den Artikel wieder kaufen.+-9;4
515928;Habe die Grš§e 40/42 bestellt. Passt absolut perfekt :-);4
1709054;Material und Passgenauigkeit sind super!;5
44970574;Angenehm zu tragen, toller preis, schšne farbe;5
709229;Kleid sieht gut aus, an mir hing es leider wie ein Sack. Das Material ist auch schšn, nur was nŸtzt ein Klleid, wenn man sich nicht wohlfŸhlt darin. Schade, gehr leider wieder zurŸck.;4
8623725;Sehr schšner und gut sitzender Badeanzug. Wer schwarz liebt,wird begeistert sein,denn er kaschiert perfekt. Leider habe ich mich gegen ihn entschieden,dar mir andere Farben doch besser gefallen haben ! Grš§e 40 passt perfekt !;5
655046;super Preis-Leistungs-VerhŠltnis. war bereits schonmal gekauft und wird auch auch wieder gekauft werden.... Bestens fŸr den Reitsport geeignet. ;5
44970574;Guter Sitz ;4
515928;Grš§e top, Farbe top... Das Set habe ich gleich in zwei Farben bestellt und beide behalten :-);5
1709054;trage normalerweise 46 / 48, habe mich  entschieden die Shirts in  52 / 54 zu bestellen, da ich doch gro§e Angst hatte dass diese  doch recht klein ausfallen wie vieles in letzter zeit bei Bon Prix.  Shirts angekommen und waren doch so wie gedacht , eben etwas klein fŸr 52/54, bei mir vielen sie leger aus. Nun nach dem ersten Waschen sind sie noch kŸrzer geworden und sind eher vom Schnitt quadratisch und nicht mehr schšn. Leider eine vollkommene EnttŠuschung.;1
553018;hat alles gepasst ;4
1709054;Super QualitŠt, Ideale Passform. Wie immer super Service;4
434886;die richtige gršsse und das bestellte design. gute ware.;5
44970574;Hose passt sehr gut, auch fŸr Frauen mit einem kleinen BŠuchlein geeignet, kneift nicht ein;5
515928;Hat gute Passform. Ist angenehm zu tragen. Material ist formstabil und gut verarbeitet.;4
44970574;leider wurde diese Hose nicht in K-Grš§e angeboten. mu§ sie daher kŸrzen lassen.;4
44970574;Lieferung war schnell;5
434886;Leider war die Hose viel zu gro§ und das Material war auch nicht so toll! FŸr etwas stŠmmige Herren nicht so gut geeignet. Der Stoff war zu dŸnn.;2
709229;"Sehr angenehmes Material; Farbe und Muster wie abgebildet. Allerdings sitzt bei mir die Passe Šu§erst ungŸnstig mitten auf der Brust und ich hŠtte mich nicht wirklich wohlgefŸhlt darin, auch weil das Kleid dadurch doch etwas kŸrzer als knieumspielend wird. Sehr schade, hŠtte es gerne behalten. Gebe 5 Sterne, da es an dem Kleid an sich nichts auszusetzen gibt.";5
44970574;Schšne Hose. Sieht gut aus, sitzt und der Preis stimmt auch.;5
709229;Sehr hŸbsch das gestreifte Kleid, locker und leicht zu tragen.  Super fŸr den Preis.   :-);5
654563;preis leistung stimmen lieferung und abwicklung in ordnung;4
8623725;gerade so;3
654563;Alles super ;4
655046;leider zu eng ... Material schšn stabil und angenehm .... schade hŠtte ich sehr gerne gehabt;1
654563;Bin wieder mal Super zufrieden habe mir dieses BH Set schon šfters bestellt! Weil die Grš§en Angaben genau stimmen werde ich garantiert dieses BH Set nicht zum letzten mal bestellt haben !;5
655046;sitzt perfekt;5
434886;sehr gut;5
44970574;Stoff und Verarbeitung sind sehr gut. Allerdings kšnnte der Bund etwas hšher geschnitten sein.;3
8623725;material ist perfekt , preisleistung supper, qualitet manchmal.konnte besser sein. aber lieferzeit ist sehr ,sehr gut.;4
44970574;Material und aussehen ist ok;4
434886;Artikel ist sehr zu empfehlen,sehr gute qualitŠt ,und zu den preis kann man auch nichts sagen,einfach nur top.Der einzigste nach teil an diesem artikel das die lŠnge zu lang ist.;5
553018;Preis /Leisung stimmt;4
515928;HŸbscher Slip, schšnes weiches Material und angenehm zu tragen. Habe ihn nur zurŸckgeschickt, weil der passende BH zurŸckging.;5
434886;bequeme Jeans zum alltŠglichen Gebrauch;3
655046;Gute QualitŠt  zum gŸnstigen Preis. ;4
44970574;Leider ist die Hose wirklich sehr eng geschnitten und gibt auch nicht nach, durch Stretchanteil, wie angegeben.  An den Knien sehr eng, man kann kaum die Beine beugen, oben auch unvorteilhaft, da sehr tief. Man kann sie nicht hoch ziehen, im Bereich des Hohlkreuzes ist kein Stoff mehr vorhanden. Sehr schade, denn Farben ( habe 2 Farben bestellt) und Material sind sehr gut. ;3
515928;Sehr angenehm zu tragen und tolle QualitŠt. Kaufe diesen Slip immer wieder gern und seit die Spitze unterlegt wurde, halten die Hšschen noch lŠnger. Empfehlenswert.;5
8623725;super;5
8623725;super Passform kaschiert den Bauch fŸhle mich richtig wohl darin;5
655046;Als Sport BH hat er zu wenig Halt. Ging deshalb zurŸck;1
654563;"Ganz schšne Ware und gute Passform. Der Baumwollstoff ist ziemlich dŸnn, weswegen diese BHs eher fŸr den Sommer geeignet sind. Ich finde die TrŠger in Gr. 90 D doch recht dŸnn und zart und bin gespannt, wie viele WŠschen der BH mitmacht und wie lange er wirklich Halt bietet. Aber als ""Sommer-BH"" sehr zu empfehlen. Im Winter trage ich lieber etwas solidere Modelle. Kann man auf jeden Fall im Schrank haben.";4
44970574;Die Hose gefŠllt mir in jeder Hinsicht total gut. Die Farbe ist noch krŠftiger als im Katalog, ein schšnes leuchtendes Orange. Auch die LŠnge ist perfekt.;5
44970574;Hatte die Hose einmal in Gr. 38 und Gr. 40 bestellt. Jedoch passten mir beide nicht.Da ich irrtŸmlicherweise 2mal die Hosen in Gr. 38 zugesendet bekam. Von daher habe ich jetzt keine Hose behalten kšnnen. Aber ich fand, dass es ein angenehmer Stoff ist, bin am Ÿberlegen, ob ich sie mir nochmal in Gr. 40 bestellen soll, weil das eher meine Gr. ist und der Preis echt okay dafŸr ist!!;4
553018;Bitte mehr davon!!! Ich hab lange Ÿberlegt sie zu bestellen weil ich dachte fŸr den Preis kšnnen sie nicht gut sein. Aber ich musste mich eines besseren belehren lassen. Suuuuuper weiches Material und tolle Farben! Drei Farben sind jetzt mein und wenn es wieder neue gibt kommen diese noch dazu!;5
655046;Material sehr gut. wohliges GefŸhl beim tragen.;4
655046;Material sehr gut. wohliges GefŸhl beim tragen.;4
44970574;Material und QualitŠt sind gut jedoch steht in der Beschreibung eng zulaufendes Bein was ich meiner Meinung nach nicht sagen kann;4
44970574;Stoff ist mir zu glŠnzend und dŸnn. Die Farbe finde ich schšn, leider ist  am Reisverschluss auch noch eine kleine BeschŠdigung(kl. Loch) wurde evtl. beim Hersteller zu heiss gebŸgelt, kann vorkommen. Deshalb RŸcksendung.  Ausserdem fŸr meine Grš§e etwas zu lang !!;1
434886;Artikel passt,Material ist gut und Preis LeistungsverhŠltnis ist auch sehr gut ;5
654563;Beim ersten Anziehen super Eindruck. Umfang und Kšrbchen komfortabel, machten einen schšnen Busen.  Nachdem ich einen der BHs zur Arbeit an hatte, muss ich den ersten guten Eindruck leider revidieren. BH bot im Laufe des Tages zunehmend weniger Halt, zog die BrŸste sogar eher nach unten so dass sie aussahen wie SchlŠuche. Dachte, dass ein KŸrzerstellen der TrŠger dem abhelfen wŸrde, leider sorgte das nur dafŸr, dass der Verschluss am RŸcken nach oben rutschte. Behalte BHs trotzdem fŸrs Haus.;3
709229;Tolles Material.Super QualitŠt.;5
515928;Sehr schšnes Material und super angehm zu tragen!;5
9743730;Blickdichte und VerdunkelungsvorhŠnge: die VorhŠnge sind sowohl farblich als auch qualitativ bestens. Ich habe sie in den Farben braun und kitt. Um die GerŠuschkulisse ein wenig zu dŠmpfen eignen sich die VorhŠnge ebenfalls bestens. Wann immer ich kann, empfehle ich diese.;5
434886;angenehm zu tragen, dichter Stoff.;5
1709054;Gutes material, guter Schnitt, nette Aplikation hinten im T-Shirt. Viele tolle Farben. ;4
44970574;Material und Farbe schšn, gute Passform.;4
434886;Endlich eine Jeans mit Dehnbund.Gut zu tragen,gute Verarbeitung.Sieht gut aus.;4
44970574;Hose in mint und schwarz bestellt, Material angenehm, BeinlŠnge pa§t genau, im Bereich Bund + HŸfte aber leider etwas zu eng, retour;3
709229;Dieses Kleid habe ich in der Farbe schwarz/wei§ getupft gekauft. Sogar in meiner Grš§e 54 sieht es reizend aus und es pa§t haargenau. Es ist hervorragend mit Leggins zu tragen, aber auch als Badekleid ist es fŸr mich lang genug, ich bin begeistert, endlich mal was richtig schickes in meiner Grš§e, die QualitŠt ist sehr angenehm zu tragen und der Preis ist vollkommen ok. ;5
655046;HŠlt was er verspricht. FŸr den Preis..Top!;4
654563;Habe diese BH's schon mehrmals bestellt und bin immer sehr zufrieden, besonders fŸr den Preis;5
654563;Ich habe diese BHs schon einmal bestellt und wollte  diese nochmal,  Die Passform und QualitŠt sind klasse;5
8623725;Sieht in gro§en Grš§en einfach nicht gut aus! Deshalb leider zurŸck. Besser wirkt der BŸgelbadeanzug, obwohl in Gr.48! Lediglich kleine €nderung im RŸckenteil ( Erweiterung zur Schlie§e) nštig, hat mich beim Schneider 5 gekostet und hat sich absolut gelohnt.;1
44970574;Die Hose ist fŸr gro§e Menschen nicht gut geeignet. Sie zeichnet sich sehr am Oberschenkel ab und sieht daher nicht gut aus. Die bestellte Farbe hellimone ist durchaus gewagt.;1
8623725;Leider komische Grš§e, also am besten grš§er bestellen und vllt sogar mehrere Grš§en.;1
709229;angenehm zu Tragen, herrlich leichter Sommerstoff, Grš§e 44 passt genau.;5
654563;ist OK!;3
654563;Material ok. Aber der Schnitt ist schlecht. Trage grundsŠtzlich die bestellte BH Grš§e.  Passt immer.  Diese nicht.;1
8623725;Farbe und Material sind o.k. ;4
553018;sehr weich und bequem habe allerding eine Nummer kleiner bestellt, da meine normale Schugrš§e zu weit war Normal 37 bestellt 36;5
553018;Preis-Leistung gut;4
8623725;Gute QualitŠt;4
44970574;Sehr gute QualitŠt.Kann man weiter empfehlen.;5
9743730;schšner sehr dichter stoff, wŸrde ich wieder kaufen !;5
9743730;Ich bin sehr zufrieden. Sehr schnelle Lieferung, keine MŠngel und sehr gute QualitŠt. Auch die vorher bestellten Gardinen haben als Geschenk fŸr die neue Wohnung der Kinder mit sehr gut bestanden.;5
709229;Super Sommerkleid genau das richtige fŸr die hei§e Sommertage.Sehr angenemer Materialmix.;5
515928;"sehr toller Slip; Material gefŠllt, passt perfekt";5
655046;Perfekter Sitz, angenehmes Material und TOP Preis.;5
44970574;habe die Hose in der Farbe Limette gekauft. QualitŠt ist gut und nicht so durchsichtig, wie ich erst befŸrchtet hatte. Preis-Leistung stimmt.;4
8623725;Super QualitŠt und Passform;5
515928;gute QualitŠt und Passform;5
9743730;Ein schšnes dunkles Blau und eine gute QualitŠt. Hier stimmt das Preis-LeistungsverhŠltnis.;5
655046;Das Material ist in Ordnung, der BH sitzt gut, obwohl ich der Meinung war, dass dass der Halt noch etwas stŠrker ist;4
654563;"also ich liebe diese BHs, habe die schon seit jahren und kaufe sie immer wieder, in wei§ oder schwarz, habe aber auch 2 rote. Sie sitzen wie eine 2. Haut und passen super gut. Und sie sehen auch noch gut aus, haben Spitze und ein Schleifchen, ich find sie toll, bin froh dass es noch "" normale "" BHs gibt und nicht nur diese "" neumodischen mit den "" Bauschkšrbchen "". ";5
9743730;gute QualitŠt. Super Preis- LeistungsverhŠltnis;5
655046;fŠllt ganz anders aus wie im shop angegeben ;1
655046;top;5
44970574;die hose gefŠllt mir eigentlich ganz gut, aber sie leiert beim tragen etwas aus. der elastananteil kšnnte meiner meihnung nach hšher sein!;4
8623725;Material ist sehr schšn er schmiegt sich sehr gut am dem Kšrper an  man denkt man hŠtte eine zweite haut so leicht fŸhlt es sich an wenn man ihn tragen tut. da stimmt das preis leistungsverhŠltnis;5
553018;Perfekter, ganz leichter Sommer-Ballerina. Absolut empfehlenswert!;5
434886;Rei§verschlu§ war defekt.;1
515928;sehr schšne QualitŠt, habe ich auch in anderen Farben;5
654563;gute QualitŠt;5
709229;Material ist sehr schšn, Grš§e genau passend. Habe 40/42 bestellt, da sonst immer alles zu klein, ist, ist aber nicht nštig. Die Grš§e, die man hat, kann man bei diesem Teil auch bestellen. Habe es jetzt in 36/38 bestellt und es passt genau....;4
44970574;Der Stoff fŸhlt sich auf der Haut sehr angenehm an. Die Weite pa§t genau. Die LŠnge zu lang (Kšrpergr. 160-164 cm) WŠre schšn, wenn es diese Hose auch in Kurzgrš§e geben wŸrde.;5
44970574;Absolut empfehlenswert;5
44970574;Vom gesamt Eindruck sieht die Hose gut aus, aber leider war sie angezogen nicht ganz mein Geschmack. Au§erdem hat die Hose nicht gepasst.;3
709229;sitzt gut, angenehm locker, ideal fŸr garten und strand, maritim in blau, urlaubsgefŸhl wird mitgeliefert.;5
44970574;"Diese Hose ist fŸr mich der absolute Knaller !! Auch bei meiner Gršsse 44 sitzt sie super. Habe sie mir nochmal als ""Reserve"" gekauft.";5
1709054;Kšnnte etwas weiter und lŠnger sein , ansonsten gutes Produkt;4
44970574;sieht gut aus, optimale Passform;5
8623725;top QUALIT€T und VERARBEITUNG;5
434886;Sehr schšnes festes Material, Farbe wie abgebildet, Preis LeistungsverhŠltnis gut;4
655046;Angenehm zu tragen, Material ist sehr gut. ;4
44970574;Passform ist toll;5
553018;1 Nr. kleiner bestellen.;2
709229;Ich habe mir das mit den Punkten und den Blumenmuster bestellt. Ich bin eigentlich nicht so der Kleider Fan, aber ich hab es gesehen und habe mich sofort verliebt! Es ist sehr angenehm zu tragen und freue mich schon sehr auf dem Sommer! ;5
44970574;Habe die Hose in zwei Farben bestellt. In Petrol: Top, sitzt gut und passt genau. In Rot allerdings war die Hose anders geschnitten und passte gar nicht.  Unten bewerte ich die petrolfarbene. ;5
709229;alles in Ordnung, Artikel von Material und QualitŠt genau wie vorgestellt, sehr gutes Preis-Leistungs-VerhŠltnis;5
515928;Keine Bewertung mšglich da kombi artikel fehlt ;1
553018;Angenehm zu tragen und bequem! Schšne Farben, habe sie in mint und koralle.;5
434886;alle Artikel passen optimal - bin sehr zufrieden. ;4
1709054;Diese T-Shirt trage ich schon seit Jahren fŸr Zuhause Leegins dazu fertig ,sehr schšnes Material, laufen nicht ein ,haben eine gute LŠnge und Preis ,meine Tochter trŠgt sie auch schon.;5
8623725;Ein schšner Badeanzug ,allerdings nur fŸr kleine Frauen mit wenig Oberweite.Bei 175 cm Kšrpergrš§e hatte ich MŸhe die schšn breiten TrŠger Ÿberhaupt bis Ÿber die Schulter zu bekommen ,der Stoff dehnt sich zwar noch aber die TrŠger sind definitiv zu kurz fŸr mich .Die Cups passen auch nicht zu einer Gr. 48 ,ein C oder D Cup hat es schwer alles zu verstauen (ich trage 95 D ) .Ging leider zurŸck.;3
654563;icb bin mit ihrer ware sehr zufrieden. preislich is auch alles o.k.;5
9743730;Material und Farbe sehr gut. ErfŸllt unsere Anforderungen ;5
1709054;Glatte Baumwolle, voraussichtl. wie immer farb- & formstabil Ÿber lange Zeit. FŸr mich ist der Schnitt perfekt. Das PreisleistungsverhŠltnis ist sehr gut, wobei ich wirklich das Doppelte bis Dreifache zu zahlen bereit wŠre, wenn dafŸr die Menschen, die die Baumwolle anbauen, ernten und bis zum fertigen Shirt verarbeiten, bessere Arbeitsbedingungen & hšhere Lšhne bekŠmen. Ich wei§ zwar nicht, ob Kinderarbeit in diesen Shirts steckt, doch falls ja, wŸrde ich dann aber erwarten, da§ das aufhšrt.;4
553018;schwarz ging zurŸck. leider etwas zu eng an den Zehen. Deshalb zurŸck. Wei§ war perfekt.;3
434886;Hose gefiel meinem Schatz nicht, zurŸckgesandt.;3
434886;wir hatten eine blaue und eine schwarze jeans bestellt, leider stinkt die schwarze jeans immer noch( nacht 3X waschen) nach neu und ist leider so auch nicht tragbar, mŸssen sie wohl noch šffters waschen ohne sie vorher getragen zu haben.;4
44970574;Hier muss ich mich leider der Meinung anschlie§en. Jede Hose sitzt anders. Ich hab sie in schwarz und in wei§ - ganz prima, dann hab ich sie mir in sand bestellt. Všllig anderer Stil - eher eine Ršhre und derma§en eng, dass ich zuerst dachte, ich hab die falsche Grš§e gewŠhlt. Die ging zurŸck.  Ich kann daher jetzt nur die in Sand bewerten....;1
1709054;Bin mit den Shirt sehr zufrieden, kann man eine Nummer kleiner kaufen.;5
553018;Schuhe passen einwandfrei in der bestellten Grš§e. Sind bequem und gefallen mir sehr gut. Super schnelle Lieferung.;5
654563;QualitŠt angemessen. Kein Achselpieker. Alltagstauglich.;5
709229;Tolles Kleid.Sehr angenehm zu tragen.;5
553018;Die Ballerina sind super, machen alles mit. Der Preis ist auch Klasse.;5
1709054;Das Material ist super. Die Farben sind auch klasse. Evtl. eine Nummer kleiner Bestellen, da die T-Shirts grš§er ausfallen. Dies ist zwar fŸr mich in Ordnung, da ich es doch gerne etwas weiter mag und nicht Hauteng. ;4
44970574;Toller QualitŠt;5
553018;material ok -sieht niedlich aus aber fŸr meine FŸ§e sehen sie nicht gut aus;4
434886;Mein Mann ist begeistert;4
709229;hŸbsches HŠngerchen fŸr die etwas krŠftigere Figur. Sitzt sehr gut schšnes Blau;5
709229;das Kleid passt wie angegossen und das Material ist sehr schšn und weich auf der Haut. ;5
9743730;Stoff und Farbe der VorhŠnge sehen wirklich sehr gut aus. Die erwartete Verdunkelung passt wunderbar.;5
654563;Passform gut aber das Material hat mich nicht ganz Ÿberzeugt.Trage doch lieber wattierte Cups.Deshalb zurŸck.;4
515928;passender Slip zum BH, wie immer sehr angenehm zu tragen;5
44970574;zu kurz;4
434886;wŠre sehr schšn wenn es diese jeans auch in gršsse 106 oder110 geben wŸrde;1
9743730;Ich war bei der Bestellung eher skeptisch, da der Preis fŸr VerdunkelungsvorhŠnge ja doch relativ gŸnstig ist und da ich sie in Flieder haben wollte. Nach nur 2 Tagen hatte ich die VorhŠnge bereits und sowohl Farbe als auch Verdunkelung (Schlafzimmer) sind super! Auch der Umtausch (die ersten waren nicht breit genug)  klappte reibungslos und schnell. FŸr das Kinderzimmer werden wir auch diese VorhŠnge bestellen!;5
654563;passt und ist sehr bequem.;4
655046;Super BH. Super Halt, sehr angenehmes Material;5
709229;Super tolles Material! Ich habe das fŸr meine Tochter bestellt, die war ganz begeistert und wird sich das auch noch ein zweites mal bestellen.;5
515928;Material ist super. Sitzt 1A. ;5
44970574;Vom Material ist alles soweit gut,ausser der Reisverschlu§ ist gleich kaputt geweswen haben Zacken gefehlt.da ich die Hose dringend brauchte lie§ ich einen neuen einnŠhen.Sonst ist die Hose toll zu tragen angenehmer Stoff;3
44970574;Schade!!! So schšne Farbe und auch der Stoff ist gut, nur an den Waden sehr eng aber was dann der Grund war zum zurŸckschicken: Die Falten an den Oberschenkeln. Ist zwar Stretch aber sieht echt blšd aus, sonst wŸrde sie gut passen.;3
44970574;Zum Sitz kann ich nichts sagen, da ich sie nicht anziehen konnte. Mind.1 Nr zu klein. Material fŸhlt sich gut an, das blau ist schšn leuchtend.;2
709229;Ich bin sehr zufrieden mit diesem Artikel. Passt sieht sehr gut aus. QualitŠt sehr gut. Wird mein LieblingsstŸck. Danke ! ;5
9743730;Alles ist super immer wieder gerne ;4
434886;Artikel entspricht der Beschreibung im Angebot . Preis LeistungsverhŠltnis  gut . ;5
9743730;Sehr schšner Vorhang ;5
44970574;superschšne Sommerhose in aktueller chiocer Farbe, pa§t genau+ FŸhle mich richtg gut darin,dazu habe ich den gleichfarbigen Pullover in Baumwolle, ganz neuer dress,tolle QualitŠt+sensationeller Preis. Bin begeistert!;5
709229;Ich habe mir diese Kleid in zwei Grš§en bestellt - 40/42 und 44/46...sonst trage ich immer 44.Ich werde das Kleid in Gr. 40/42 behalten, da es absolut ausreichend und schšn luftig ist. Tolles Sommerkleidchen - bin begeistert.;5
709229;Gern hŠtte ich dieses Kleid mit Leggings getragen, aber dafŸr war es sogar mir, bei 1,77m Kšrpergrš§e, zu lang. Da es eine Blumenborte hat, konnte ich es auch nicht kŸrzen. Schade.;4
44970574;Hose hat einen schlechten Schnitt . Unangenehmes Haut- bzw. TragegefŸhl;1
553018;"Passt wie immer ;)";5
434886;Farbe entspricht meiner Vorstellung. QualitŠt und der Preis stimmt auch.;5
1709054;"angenehmer Stoff. Schšn lang wenn man eine ""Wampe"" zu kaschieren hat und sehr bequem";5
9743730;Super schšne VorhŠnge. Sehen edel aus auch verdunkelt sehr gut. Kann ich sehr empfehlen. Habe sie in der Farbe blau bestellt. ;5
553018;Ich kann nicht mehr zŠhlen, wie oft ich die Schuhe inzwischen gekauft habe. Sie sind einfach der Hammer ! Der Schuh ist sehr leicht, geht mit dem Fu§ mit, lŠ§t sich schnell reinigen und sieht einfach sŸ§ aus. Die Sohle ist zwar dŸnn, aber das macht der Preis wieder wett. Aber !, mir fehlt die Farbe hellgrau. Bitte unbedingt wieder aufnehmen. Ich liebe diesen Schuh :-). ;4
434886;wie gewohnt, sitzt und passt!;5
655046;super bh bin echt zufrieden;5
654563;tolle BH`s, sehen schick aus! gefŠllt mir!;5
553018;Ok fŸr den Preis.;3
709229;passt, sitzt, sieht gut aus - ALLES GUT!;4
709229;fŠllt gro§ aus, habe es 2 Nummern kleiner gekauft;4
44970574;Super ausgefallen,gutes Preis-LeistungsverhŠltnis!!!;5
1709054;In diesem 5er Pack sind von wei§,blau,orange,rosa und in diesen Farben quer gestreift verschiedene T-Shirts fŸr jeden Tag. Das Material ist weich und wird hoffentlich nicht nach dem ersten Waschen die Form gehalten.Gutes Preis-Leistungs-VerhŠltnis;4
434886;Ich habe diese Hosen schon zum 2. Mal bestellt. Und zwar, weil das Material sehr angenehm auf der Haut zu tragen ist. Und auch die Bundweite ist optimal. Die QualitŠt ist sehr gut. Auch der Preis  fŸr diese Jeans ist klasse. ;5
9743730;schšne VorhŠnge, habe sie in mehreren Farben bestellt und bin sehr zufrieden.  Die …sen-Variante ist wirklich sehr praktisch. Der Stoff fŠllt dadurch schšn und das Zu und Aufziehen geht mŸhelos.  Nur die Transportfalten waren ein Problem. Beim BŸgeln lŠdt sich der Stoff so auf, da stehen einem die Haare zu Berge. Unangenehm;4
434886;"Habe gehofft das von den 15 &euro; Bonus wenigstens 10 &euro; Ÿbrig bleiben. Dann hŠtte ich auch die passende Grš§e 30 bestellt. M.f.G. S. Wei§";4
434886;Material war o.k., Farbe ebenso;4
44970574;Tolles Material,sehr schšner Schnitt, leider hab ich sie zu klein bestellt und musst sie deshalb zurŸcksenden!!;4
44970574;Habe diese Hose in mehreren Farben und in Grš§e 48 bestellt, konnte jedoch nur eine behalten weil mir die anderen nicht passten! Das finde ich seltsam weil mir die Hose in Pink super gut passt, die anderen jedoch viel zu eng waren. Habe sie nun noch eine Nummer grš§er bestellt obwohl ich eigentlich 46 trage. Also am besten in zwei Grš§en bestellen...;3
1709054;Mit den Longshirts im 5er-Pack bin ich sehr zufrieden. Die verschiedenen Farben sind ok und au§erdem sind sie sehr pflegeleicht. Man kann sie allerdings eine Grš§e kleiner kaufen, da sie ziemlich gro§ ausfallen.;5
44970574;Die Hose hat eine gute QualitŠt.;5
8623725;Super, super toller Badeanzug sieht angezogen noch besser aus, nur zu empfehlen. Material toll, Preis spitze!;5
515928;gefŠllt mir gut, preis leistungsverhŠltnis ist ok;5
434886;am GesŠ§ zu eng geschnitten;1
709229;Sehr schšnes leichtes Sommerkleidchen.;5
434886;Die QualitŠt der Hose ist sehr gut. Der Preis ist ist sehr gŸnstig. Allerdings sind in gro§en Grš§en die Hosenbeine zu lang. Extra kosten fŸr den Schneider. ;4
655046;Material sehr angenehm auf der Haut. Kneift nicht und engt nicht ein.;4
44970574;total unbefriedigen - die Passform stimmt gar nicht. In der Taille zu weit - am Po ok, aber vom Knie ab so eng, dass ich sie gar nicht tragen kann - dort klemmt es.;1
44970574;Ich liebe diese Hose!!! Ich habe sie mir gleich in mehreren Farben bestellt!! Einfach schšn zu tragender Stoff und sieht super aus!! Ein Must-Have!! :);5
434886;Das Material  ist im Vergleich zu anderen Jeans weicher. Ansonsten passt der Umfang bei der Gr. 62 besser als bei Gr.66. Mein Mann ist 192 cm Gro§ und wiegt um die 138 kg. Die LŠnge passt auch sehr gut.;4
654563;tolle BH`s, sehen schick aus! gefŠllt mir!;5
44970574;Zu eng.....;2
8623725;"GefŠllt nicht au§erdem ist das kein ""WohlfŸhlmaterial"". FŸr mich nicht bequem und angenehmen, deshalb zurŸck.";2
8623725;Sieht gut aus, sitzt auch ganz gut, ging aber zurŸck weil irgendwie doch nichts wirklich besonderes.;5
709229;FŠllt toll, kaschiert super, werde ich mir noch in anderen Farben bestellen.;5
9743730;Habe den Vorhang in der hellen Variante gekauft und bin angenehm Ÿberrascht, wie herrvorragend er das Zimmer abdunkelt. HŠtte ich nicht erwartet. ErfŸllt 100% seinen Zweck!;5
434886;Das Material ist nicht das was ich mir vorgestelt habe.;3
515928;Tolle Farbe (MeeresgrŸn). Habe auch den passenden BH dazu. Sieht zusammen wunderbar aus. Sitzt perfekt.;5
